Id,job,sector,Month_salary,13_salary,eventual_salary,indemnity,extra_salary,discount_salary,total_salary
7140,CABO P.M.,SPPREV,4235.450,0.000,0.000,0.000,0.000,0.000,3412.940
7141,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1837.730,0.000,0.000,0.000,37.430,0.000,1633.250
7142,AG.SEG.PENITENC.CLASSE V,SAP,4796.170,0.000,0.000,0.000,0.000,0.000,3907.770
7143,OUTROS VINCULOS,SAP,401.120,0.000,0.000,0.000,0.000,0.000,380.170
7144,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3132.120,0.000,0.000,0.000,0.000,0.000,2538.430
7145,2SGT  PM,PM,5816.710,0.000,311.520,0.000,125.350,0.000,4982.370
7146,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1512.140,0.000,0.000,0.000,182.870,0.000,712.780
7147,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1155.010,0.000,0.000,0.000,125.090,0.000,1005.230
7148,CARCEREIRO DE 2A CLASSE,SSP,3950.720,0.000,0.000,0.000,212.330,0.000,3435.640
7149,TECNICO EM GESTAO PREVID. I,SPPREV,2614.320,88.880,333.330,0.000,0.000,0.000,2459.290
7150,AG.SEG.PENITENC.CLASSE II,SAP,3974.470,0.000,0.000,0.000,0.000,0.000,2225.150
7151,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1825.470,0.000,0.000,0.000,0.000,0.000,1316.070
7152,2TEN  PM,SPPREV,9795.500,0.000,0.000,0.000,0.000,0.000,6739.340
7153,CABO  PM,PM,5279.990,0.000,0.000,0.000,0.000,0.000,2574.730
7154,AUX.APOIO PESQ.CIENT.TECNOL.,SAA,1825.550,0.000,0.000,0.000,156.190,0.000,1744.420
7155,TECNICO EM SISTEMAS DE SANEAME,SABESP,6763.190,0.000,280.080,0.000,0.000,0.000,4179.170
7156,OP CIRCULACAO-MAQUINISTA,CPTM,4882.440,0.000,0.000,0.000,0.000,0.000,3945.460
7157,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,2924.430,852.950,0.000,0.000,153.910,0.000,3237.060
7158,PROFESSOR EDUCACAO BASICA II,EDUCACAO,560.470,0.000,12.070,0.000,129.380,0.000,656.120
7159,ESCRIVAO POL.2A CLASSE,SSP,6515.990,0.000,0.000,0.000,120.000,0.000,5082.640
7160,TUTOR,UNIVESP,1500.000,0.000,0.000,0.000,0.000,0.000,1380.000
7161,PROFESSOR EDUCACAO BASICA II,EDUCACAO,253.650,0.000,0.000,0.000,44.030,0.000,277.390
7162,SUPERVISOR DE ENSINO,EDUCACAO,5104.970,0.000,0.000,0.000,810.770,0.000,4203.040
7163,AG.SEG.PENITENC.CLASSE VI,SAP,5065.390,1688.460,0.000,0.000,0.000,0.000,5328.410
7164,OUTROS VINCULOS,SAP,401.120,0.000,0.000,0.000,0.000,0.000,366.110
7165,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2523.960,0.000,0.000,0.000,67.600,0.000,1298.210
7166,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3535.650,0.000,0.000,0.000,29.370,0.000,3005.200
7167,DIRETOR DE ESCOLA,EDUCACAO,7500.690,0.000,0.000,0.000,426.000,0.000,4120.460
7168,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4553.100,0.000,0.000,0.000,0.000,0.000,3685.580
7169,INVESTIGADOR POL.3A CLASSE,SSP,4636.260,0.000,0.000,0.000,0.000,0.000,3701.720
7170,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3430.560,0.000,372.860,0.000,-4.960,0.000,2794.180
7171,CABO  PM,PM,4910.980,2117.350,0.000,0.000,752.100,0.000,5617.270
7172,INVESTIGADOR POL.2A CLASSE,SSP,6883.170,0.000,0.000,0.000,90.000,0.000,5263.080
7173,AGENTE DE APOIO OPER I,FUND. CASA,1412.640,0.000,0.000,0.000,0.000,0.000,1036.470
7174,2SGT  PM,PM,4468.620,-744.770,0.000,0.000,350.980,0.000,3131.690
7175,CABO  PM,PM,3968.340,0.000,0.000,0.000,701.960,0.000,3741.320
7176,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2722.580,0.000,0.000,0.000,125.440,0.000,2550.570
7177,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2187.860,0.000,0.000,0.000,85.320,0.000,1979.140
7178,AG.SEG.PENITENC.CLASSE I,SAP,3613.240,602.200,0.000,0.000,82.180,0.000,3174.830
7179,AUXILIAR DE ESCRITORIO,CPTM,3666.060,0.000,0.000,0.000,0.000,0.000,2629.720
7180,AUXILIAR SERV. GERAIS,SAUDE,2607.040,0.000,0.000,0.000,183.560,0.000,1714.230
7181,PROFESSOR EDUCACAO BASICA I,EDUCACAO,3465.870,0.000,0.000,0.000,11.550,0.000,2378.940
7182,AG.SEG.PENITENC.CLASSE V,SAP,8683.010,0.000,0.000,0.000,0.000,0.000,3922.730
7183,OUTROS VINCULOS,SAP,200.560,0.000,0.000,0.000,0.000,0.000,170.040
7184,AG DE SERVICOS DE OPERACAO,CPTM,3265.890,0.000,0.000,0.000,0.000,0.000,2703.710
7185,SD 1C PM,PM,3821.990,1207.140,0.000,0.000,451.260,0.000,3811.670
7186,AG.SEG.PENITENC.CLASSE III,SAP,3898.990,0.000,0.000,0.000,68.830,0.000,2102.440
7187,OUTROS VINCULOS,SAP,401.120,0.000,0.000,0.000,0.000,0.000,375.630
7188,ESPEC EM PLAN EDUC,OBR E GESTAO,CEETEPS,4727.100,0.000,0.000,0.000,0.000,0.000,3896.650
7189,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1352.510,0.000,0.000,0.000,210.640,0.000,1392.820
7190,AGENTE POLICIAL DE 3A CLASSE,SSP,3888.930,0.000,0.000,0.000,216.040,0.000,3314.900
7191,CABO  PM,PM,4062.210,0.000,0.000,0.000,601.680,0.000,2262.100
7192,SD 10 CLASSE PM,SPPREV,1347.050,673.530,0.000,0.000,0.000,0.000,1953.350
7193,3SGT  PM,PM,4333.930,0.000,0.000,0.000,501.400,0.000,4008.020
7194,3SGT  PM,SPPREV,5427.330,0.000,0.000,0.000,0.000,0.000,3456.350
7195,AG.SEG.PENITENC.CLASSE III,SAP,4052.450,2026.220,0.000,0.000,10.800,0.000,4757.920
7196,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2183.850,0.000,-230.930,0.000,125.460,0.000,1354.760
7197,1SGT  PM,PM,8287.780,0.000,0.000,0.000,651.820,0.000,6405.470
7198,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2061.590,0.000,0.000,0.000,95.750,0.000,1966.720
7199,PROFESSOR EDUCACAO BASICA I,EDUCACAO,68.950,0.000,0.000,0.000,26.950,0.000,90.390
7200,AG.SEG.PENITENC.CLASSE VI,SAP,6249.830,0.000,0.000,0.000,0.000,0.000,4704.230
7201,AGENTE DE SANEAMENTO AMBIENTAL,SABESP,3950.340,0.000,105.030,0.000,0.000,0.000,3290.090
7202,CABO  PM,PM,4163.650,693.940,0.000,0.000,501.400,0.000,3138.030
7203,AGENTE DE SANEAMENTO AMBIENTAL,SABESP,3495.390,0.000,105.030,0.000,0.000,0.000,2388.120
7204,PROFESSOR EDUCACAO BASICA II,EDUCACAO,5232.440,0.000,0.000,0.000,0.000,0.000,2573.840
7205,PROFESSOR DE ENSINO MED E TEC,CEETEPS,2924.150,0.000,0.000,0.000,0.000,0.000,2538.030
7206,3SGT  PM,SPPREV,5624.570,0.000,0.000,0.000,0.000,0.000,3615.190
7207,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,3609.840,0.000,0.000,0.000,29.180,0.000,2455.840
7208,3SGT  PM,SPPREV,5427.330,0.000,0.000,0.000,0.000,0.000,4747.770
7209,3SGT  PM,SPPREV,5399.590,0.000,0.000,0.000,0.000,0.000,2601.740
7210,CABO  PM,PM,5279.990,0.000,0.000,0.000,401.120,0.000,4016.140
7211,MAJ   PM,SPPREV,14292.190,0.000,0.000,0.000,0.000,0.000,6722.140
7212,OFICIAL ELETRICISTA,PRODESP,9756.820,0.000,0.000,0.000,0.000,0.000,6842.180
7213,2SGT  PM,PM,5615.600,0.000,0.000,0.000,601.680,0.000,2770.520
7214,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,4691.140,2403.740,174.550,0.000,-10.470,0.000,5092.830
7215,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2427.940,0.000,0.000,0.000,60.240,0.000,1857.610
7216,CABO  PM,PM,5723.860,0.000,0.000,0.000,601.680,0.000,4667.720
7217,2SGT  PM,SPPREV,6017.830,0.000,0.000,0.000,0.000,0.000,3208.110
7218,AUXILIAR DE APOIO AGROPECUARIO,SAA,2363.330,-22.830,-226.730,0.000,76.540,0.000,1245.390
7219,CABO  PM,PM,4864.450,49.070,696.290,0.000,752.100,0.000,3471.950
7220,PROFESSOR EDUCACAO BASICA II,EDUCACAO,6050.230,0.000,0.000,0.000,0.000,0.000,2609.060
7221,CABO  PM,PM,5992.100,0.000,0.000,0.000,752.100,0.000,3445.020
7222,TECNICO DE SEGURANCA DO TRABAL,SABESP,4380.900,0.000,0.000,0.000,0.000,0.000,3095.120
7223,AG.SEG.PENITENC.CLASSE VII,SAP,6590.540,0.000,0.000,0.000,0.000,0.000,3464.120
7224,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3222.840,0.000,0.000,0.000,97.800,0.000,1830.430
7225,AGENTE DE SANEAMENTO AMBIENTAL,SABESP,3850.140,2868.470,140.040,0.000,0.000,0.000,2487.600
7226,PROFESSOR DE ENSINO MED E TEC,CEETEPS,1923.080,0.000,0.000,0.000,0.000,0.000,1743.250
7227,AG DE CONSERVACAO DE VIA,CPTM,3567.190,0.000,0.000,0.000,0.000,0.000,2881.600
7228,PROFESSOR EDUCACAO BASICA II,EDUCACAO,5388.380,0.000,534.550,0.000,-6.900,0.000,3833.100
7229,CABO  PM,PM,4910.980,0.000,0.000,0.000,401.120,0.000,3509.310
7230,CARCEREIRO DE 2A CLASSE,SSP,4099.560,0.000,0.000,0.000,291.100,0.000,2668.360
7231,CABO  PM,PM,4262.770,0.000,0.000,0.000,651.820,0.000,3549.420
7232,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1909.250,0.000,398.380,0.000,132.110,0.000,2207.460
7233,1SGT  PM,PM,6195.810,0.000,0.000,0.000,601.680,0.000,4268.890
7234,SD 1C PM,PM,4593.670,603.570,0.000,0.000,601.680,0.000,3923.830
7235,AGENTE DE AP SOCIOEDUCAT I,FUND. CASA,2797.810,0.000,0.000,0.000,0.000,0.000,1021.130
7236,AG SEG METROV I (SEGURANCA),METRO,5450.670,0.000,0.000,0.000,0.000,0.000,3012.780
7237,AGENTE DE AP SOCIOEDUCAT I,FUND. CASA,2708.230,0.000,0.000,0.000,0.000,0.000,1427.150
7238,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,4463.850,1859.940,0.000,0.000,0.000,0.000,5955.550
7239,PROFESSOR DE ENSINO MED E TEC,CEETEPS,2841.020,0.000,135.290,0.000,0.000,0.000,2593.060
7240,PROFESSOR DE ENSINO MED E TEC,CEETEPS,2382.140,0.000,0.000,0.000,0.000,0.000,2147.970
7241,BIOLOGISTA,PRO-SANGUE,4973.490,0.000,0.000,0.000,0.000,0.000,2185.870
7242,SD 1C PM,PM,4847.560,0.000,0.000,0.000,752.100,0.000,4762.940
7243,PROFESSOR EDUCACAO BASICA I,EDUCACAO,4348.580,0.000,0.000,0.000,15.200,0.000,2305.910
7244,CABO  PM,PM,4864.450,3047.030,0.000,0.000,651.820,0.000,6954.990
7245,OFICIAL ADMINISTRATIVO,DETRAN,2142.010,0.000,0.000,0.000,160.270,0.000,1515.790
7246,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2015.990,0.000,0.000,0.000,137.440,0.000,1944.610
7247,OFICIAL OPERACIONAL,SAP,2410.290,0.000,0.000,0.000,158.160,0.000,2225.180
7248,AG.SEG.PENITENC.CLASSE IV,SAP,5240.080,0.000,0.000,0.000,0.000,0.000,3395.100
7249,3SGT  PM,SPPREV,5387.390,0.000,0.000,0.000,0.000,0.000,1405.870
7250,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3237.490,0.000,0.000,0.000,75.750,0.000,2566.480
7251,PROFESSOR EDUCACAO BASICA II,EDUCACAO,985.480,0.000,0.000,0.000,164.060,0.000,925.200
7252,PROFESSOR EDUCACAO BASICA I,EDUCACAO,1034.450,0.000,0.000,0.000,211.530,0.000,1163.230
7253,AGENTE DE SANEAMENTO AMBIENTAL,SABESP,1777.640,7777.920,140.040,0.000,0.000,0.000,8733.570
7254,AG SEG METROV I (SEGURANCA),METRO,8158.760,0.000,0.000,0.000,0.000,0.000,3597.450
7255,CAP PM,SPPREV,15440.080,0.000,0.000,0.000,0.000,0.000,6134.510
7256,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2149.410,0.000,0.000,0.000,175.030,0.000,1945.260
7257,AG.SEG.PENITENC.CLASSE VII,SAP,6787.790,2262.590,0.000,0.000,0.000,0.000,7397.060
7258,CABO  PM,PM,4910.980,0.000,0.000,0.000,526.470,0.000,3218.450
7259,SD 1C PM,PM,4891.480,0.000,0.000,0.000,701.960,0.000,4726.450
7260,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,3609.840,0.000,0.000,0.000,86.180,0.000,3055.960
7261,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4018.330,0.000,0.000,0.000,67.210,0.000,2382.210
7262,AG.SEG.PENITENC.CLASSE VII,SAP,6831.610,0.000,0.000,0.000,0.000,0.000,2736.650
7263,1SGT  PM,PM,6256.720,0.000,500.000,0.000,752.100,0.000,5766.510
7264,CABO  PM,PM,6515.460,0.000,0.000,0.000,752.100,0.000,4200.530
7265,2SGT  PM,PM,4468.620,0.000,0.000,0.000,551.540,0.000,4312.560
7266,CAP   PM,PM,324.690,0.000,81.170,0.000,0.000,0.000,405.860
7267,CAP PM,SPPREV,14104.910,0.000,0.000,0.000,0.000,0.000,6963.200
7268,AUXILIAR DE LAVANDERIA,FAMEMA,873.370,0.000,0.000,0.000,0.000,0.000,706.410
7269,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1344.570,0.000,0.000,0.000,132.120,0.000,1257.090
7270,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1928.500,0.000,0.000,0.000,89.490,0.000,1310.040
7271,CHEFE II,DAEE,4117.580,0.000,0.000,0.000,545.160,0.000,3926.190
7272,AGENTE DE ORGANIZACAO ESCOLAR,SPPREV,1628.500,814.250,0.000,0.000,0.000,0.000,2339.300
7273,AUXILIAR DE ENFERMAGEM,SAUDE,3781.210,0.000,0.000,0.000,93.580,0.000,2673.800
7274,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1991.480,0.000,-185.870,0.000,0.000,0.000,838.200
7275,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3316.560,15.570,433.480,0.000,-219.400,0.000,1727.500
7276,AGENTE TECNICO DE SAUDE,HCFMUSP,2793.800,0.000,0.000,0.000,0.000,0.000,2317.430
7277,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2663.510,0.000,0.000,0.000,0.000,0.000,2245.000
7278,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1736.390,0.000,-9.500,0.000,63.010,0.000,715.610
7279,COMPLEM. PENSAO - FEPASA,ADM GERAL,1410.770,0.000,0.000,0.000,0.000,0.000,421.930
7280,INVESTIGADOR POL.2A CLASSE,SSP,6590.250,1098.370,0.000,0.000,180.000,0.000,6353.250
7281,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3213.100,0.000,32.170,0.000,0.000,0.000,2321.400
7282,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,6589.150,0.000,0.000,0.000,0.000,0.000,6523.260
7283,PROFESSOR EDUCACAO BASICA II,SPPREV,3534.710,0.000,0.000,0.000,0.000,0.000,3494.590
7284,PROFESSOR EDUCACAO BASICA I,SPPREV,3631.060,0.000,0.000,0.000,0.000,0.000,3481.740
7285,PROFESSOR EDUCACAO BASICA I,SPPREV,3020.110,0.000,0.000,0.000,0.000,0.000,3020.110
7286,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1791.170,0.000,1247.850,0.000,166.120,0.000,2415.460
7287,DIRETOR DE ESCOLA,SPPREV,5105.680,0.000,0.000,0.000,0.000,0.000,3168.970
7288,PROFESSOR EDUCACAO BASICA I,SPPREV,3306.700,1653.350,0.000,0.000,0.000,0.000,4861.020
7289,CARCEREIRO DE CLASSE ESPECIAL,SSP,5552.940,0.000,271.380,0.000,755.870,0.000,3348.120
7290,PROFESSOR EDUCACAO BASICA I,SPPREV,3088.940,0.000,0.000,0.000,0.000,0.000,2118.310
7291,CARCEREIRO DE 1A CLASSE,SSP,5411.280,0.000,0.000,0.000,595.240,0.000,4628.240
7292,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1104.000,0.000,0.000,0.000,0.000,0.000,773.270
7293,PROFESSOR EDUCACAO BASICA II,SPPREV,2197.410,0.000,0.000,0.000,0.000,0.000,2113.350
7294,CAP PM,SPPREV,12626.740,6313.370,0.000,0.000,0.000,0.000,15305.400
7295,AG.SEG.PENITENC.CLASSE IV,SAP,4278.650,0.000,0.000,0.000,0.000,0.000,2421.930
7296,AUXILIAR SERV. GERAIS,SPPREV,1489.310,0.000,0.000,0.000,0.000,0.000,1020.070
7297,BENEFICIARIO DA POLICIA MILITAR - CBPM,SPPREV,12850.190,0.000,0.000,0.000,0.000,0.000,9997.160
7298,SD 1C PM,PM,3353.690,0.000,0.000,0.000,401.120,0.000,2349.290
7299,AG.SEG.PENITENC.CLASSE VI,SAP,5986.450,0.000,0.000,0.000,658.500,0.000,3529.050
7300,AGENTE DE SERVICOS ESCOLARES,EDUCACAO,1443.260,0.000,0.000,0.000,280.050,0.000,1208.340
7301,AUXILIAR DE SAUDE I,SPPREV,1996.160,0.000,0.000,0.000,0.000,0.000,1938.410
7302,CABO P.M.,SPPREV,4911.010,0.000,0.000,0.000,0.000,0.000,2851.590
7303,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1172.040,0.000,157.030,0.000,39.390,0.000,903.990
7304,PROFESSOR EDUCACAO BASICA II,SPPREV,3301.640,1650.820,0.000,0.000,0.000,0.000,3551.730
7305,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,10350.510,5175.250,0.000,0.000,0.000,0.000,13422.930
7306,COMPLEMENTACAO PENSAO - BANESPA,ADM GERAL,5645.810,1147.640,0.000,0.000,0.000,0.000,3442.930
7307,AUXILIAR DE ENFERMAGEM,SAUDE,2560.960,0.000,0.000,0.000,421.780,0.000,2078.790
7308,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,736.000,0.000,0.000,0.000,0.000,0.000,468.250
7309,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,7144.380,0.000,0.000,0.000,0.000,0.000,6443.990
7310,PROFESSOR EDUCACAO BASICA I,SPPREV,2801.750,0.000,0.000,0.000,0.000,0.000,2762.530
7311,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3142.530,0.000,0.000,0.000,27.440,0.000,1626.450
7312,PROFESSOR EDUCACAO BASICA I,SPPREV,3599.110,0.000,0.000,0.000,0.000,0.000,3271.840
7313,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1211.910,0.000,0.000,0.000,0.000,0.000,1211.910
7314,PROFESSOR EDUCACAO BASICA II,SPPREV,3629.880,1814.940,0.000,0.000,0.000,0.000,4160.350
7315,AGENTE POLICIAL DE 1A CLASSE,SPPREV,6072.310,0.000,0.000,0.000,0.000,0.000,3505.370
7316,ENCARREGADO DE SEGURANCA,CPTM,9245.510,0.000,0.000,0.000,0.000,0.000,7017.840
7317,PROFESSOR EDUCACAO BASICA II,SPPREV,3996.940,0.000,0.000,0.000,0.000,0.000,3861.060
7318,AUXILIAR SERV. GERAIS,SPPREV,2739.850,1369.930,0.000,0.000,0.000,0.000,3082.920
7319,AUXILIAR SERV. GERAIS,SPPREV,1969.090,0.000,0.000,0.000,0.000,0.000,1932.010
7320,1SGT  PM,SPPREV,6195.830,0.000,0.000,0.000,0.000,0.000,5043.080
7321,PROFESSOR EDUCACAO BASICA I,SPPREV,3595.050,0.000,0.000,0.000,0.000,0.000,3505.730
7322,SD 10 CLASSE PM,SPPREV,4537.370,0.000,0.000,0.000,0.000,0.000,2926.050
7323,AGENTE TECNICO E ADMINISTRATIVO,CEETEPS,3792.460,607.580,0.000,0.000,0.000,0.000,3716.190
7324,ESCRIVAO POL.2A CLASSE,SPPREV,6358.210,0.000,0.000,0.000,0.000,0.000,5794.480
7325,PROFESSOR EDUCACAO BASICA I,SPPREV,2415.890,0.000,0.000,0.000,0.000,0.000,1796.210
7326,AGENTE TECNICO DE SAUDE,SPPREV,2058.760,0.000,0.000,0.000,0.000,0.000,2021.820
7327,GUARDA PARQUE,FUND. FLOR,1106.950,2487.150,0.000,0.000,21.860,0.000,937.670
7328,3SGT  PM,SPPREV,5612.860,0.000,0.000,0.000,0.000,0.000,3162.310
7329,3SGT  PM,SPPREV,5241.790,0.000,0.000,0.000,0.000,0.000,3342.270
7330,COMPLEM. APOSENT. - CETESB,ADM GERAL,12630.720,0.000,1355.520,0.000,0.000,0.000,9163.450
7331,PROFESSOR EDUCACAO BASICA II,EDUCACAO,785.160,0.000,0.000,0.000,74.390,0.000,757.490
7332,PROFESSOR EDUCACAO BASICA II,SPPREV,4979.960,0.000,0.000,0.000,0.000,0.000,4348.740
7333,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2256.710,0.000,0.000,0.000,121.090,0.000,1868.710
7334,ASSESSOR I,DAESP,2477.870,0.000,0.000,0.000,0.000,0.000,1824.010
7335,COMPLEM. DE APOSENTADORIA - CESP/CTEEP,ADM GERAL,13034.980,0.000,0.000,0.000,0.000,0.000,10300.890
7336,PROFESSOR EDUCACAO BASICA II,SPPREV,3154.680,0.000,0.000,0.000,0.000,0.000,2736.700
7337,2TEN  PM,SPPREV,11540.490,0.000,0.000,0.000,0.000,0.000,7645.640
7338,PAPILOSC.POLICIAL DE 1A CLASSE,SSP,7572.010,0.000,0.000,0.000,1032.920,0.000,6248.210
7339,AUXILIAR SERV. GERAIS,SAUDE,365.670,0.000,0.000,0.000,27.570,0.000,266.050
7340,AUXILIAR SERV. GERAIS,SPPREV,2256.470,0.000,0.000,0.000,0.000,0.000,2211.350
7341,CABO  PM,PM,7035.460,0.000,0.000,0.000,727.030,0.000,6176.280
7342,1SGT  PM,SPPREV,6453.990,0.000,0.000,0.000,0.000,0.000,5562.320
7343,DIRETOR DE ESCOLA,SPPREV,4566.190,0.000,0.000,0.000,0.000,0.000,4283.100
7344,BENEFICIARIO DA POLICIA MILITAR - CBPM,SPPREV,5697.400,0.000,0.000,0.000,0.000,0.000,3931.130
7345,CABO  PM,PM,4062.210,1354.070,0.000,0.000,601.680,0.000,5248.840
7346,PROFESSOR EDUCACAO BASICA I,SPPREV,2774.490,1387.250,0.000,0.000,0.000,0.000,4028.700
7347,PROFESSOR EDUCACAO BASICA I,SPPREV,1521.890,0.000,0.000,0.000,0.000,0.000,1491.460
7348,PROFESSOR EDUCACAO BASICA I,SPPREV,2916.360,0.000,0.000,0.000,0.000,0.000,2841.640
7349,PESQUISADOR CIENTIFICO VI,SPPREV,16204.260,0.000,0.000,0.000,0.000,0.000,12258.380
7350,OFICIAL ADMINISTRATIVO,SPPREV,2031.720,0.000,0.000,0.000,0.000,0.000,2030.320
7351,COMPLEMENTACAO PENSAO - BANESPA,ADM GERAL,3145.630,0.000,0.000,0.000,0.000,0.000,961.000
7352,AGENTE DE SERVICOS ESCOLARES,SPPREV,1564.140,782.070,0.000,0.000,0.000,0.000,1891.690
7353,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2719.020,0.000,0.000,0.000,56.300,0.000,1377.200
7354,PROFESSOR EDUCACAO BASICA II,EDUCACAO,5602.330,0.000,0.000,0.000,0.000,0.000,4376.660
7355,PROFESSOR EDUCACAO BASICA II,SPPREV,3085.320,0.000,0.000,0.000,0.000,0.000,2147.390
7356,PROFESSOR EDUCACAO BASICA I,EDUCACAO,1748.170,0.000,0.000,0.000,199.100,0.000,1789.940
7357,PROFESSOR EDUCACAO BASICA I,SPPREV,3624.770,0.000,0.000,0.000,0.000,0.000,3503.480
7358,PROFESSOR EDUCACAO BASICA II,SPPREV,2908.570,0.000,0.000,0.000,0.000,0.000,2850.400
7359,AUXILIAR SERV. GERAIS,SPPREV,1820.140,0.000,0.000,0.000,0.000,0.000,1375.410
7360,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2452.080,0.000,0.000,0.000,70.760,0.000,2012.060
7361,OFICIAL ADMINISTRATIVO,SERT,6360.570,0.000,0.000,0.000,699.660,0.000,5374.210
7362,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,467.320,233.660,0.000,0.000,0.000,0.000,564.810
7363,PROFESSOR EDUCACAO BASICA II,SPPREV,4880.350,0.000,0.000,0.000,0.000,0.000,4212.410
7364,OFICIAL OPERACIONAL,SPPREV,2444.920,0.000,0.000,0.000,0.000,0.000,1762.140
7365,DIRETOR TECNICO I,EDUCACAO,5359.680,0.000,0.000,0.000,0.000,0.000,4131.870
7366,PROFESSOR EDUCACAO BASICA I,SPPREV,4512.430,0.000,0.000,0.000,0.000,0.000,4011.520
7367,COMPLEM. PENSAO - SABESP,SABESP,1510.340,0.000,0.000,0.000,0.000,0.000,1123.480
7368,COMPLEM. PENSAO - FEPASA,ADM GERAL,1234.510,0.000,0.000,0.000,0.000,0.000,193.390
7369,PROFESSOR EDUCACAO BASICA I,SPPREV,2848.460,0.000,0.000,0.000,0.000,0.000,2719.030
7370,PROFESSOR EDUCACAO BASICA II,SPPREV,3204.550,0.000,0.000,0.000,0.000,0.000,3204.550
7371,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4129.800,2064.900,0.000,0.000,35.710,0.000,3908.530
7372,PROFESSOR EDUCACAO BASICA I,EDUCACAO,3613.530,0.000,0.000,0.000,397.480,0.000,1711.550
7373,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3618.050,1788.130,1248.870,0.000,77.540,0.000,5437.150
7374,AUXILIAR DE ENFERMAGEM,SPPREV,1633.390,0.000,0.000,0.000,0.000,0.000,1060.200
7375,AGENTE DE ORGANIZACAO ESCOLAR,SPPREV,2008.850,0.000,0.000,0.000,0.000,0.000,1960.820
7376,PROFESSOR EDUCACAO BASICA I,EDUCACAO,3793.680,0.000,0.000,0.000,61.170,0.000,3200.850
7377,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,3979.910,0.000,3979.910,0.000,0.000,0.000,7148.820
7378,AUXILIAR DE ENFERMAGEM,SPPREV,1218.500,0.000,0.000,0.000,0.000,0.000,1199.760
7379,PROFESSOR EDUCACAO BASICA II,SPPREV,3912.930,0.000,0.000,0.000,0.000,0.000,3819.680
7380,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,394.690,197.340,0.000,0.000,0.000,0.000,592.030
7381,AG.TEC. DE ASSIT. A SAUDE,SAUDE,4189.190,0.000,0.000,0.000,32.280,0.000,2859.460
7382,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1104.000,0.000,0.000,0.000,0.000,0.000,861.620
7383,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2790.320,0.000,105.690,0.000,51.390,0.000,2516.560
7384,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,4542.450,0.000,0.000,0.000,0.000,0.000,3116.400
7385,TECNOLOGO 05,SABESP,6877.220,0.000,0.000,0.000,0.000,0.000,3156.120
